NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190001004738;2019;1501402;Belém;15;PA;19;F;1;4;1;1501402;Belém;15;PA;1;2;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;506;508;512;517;513.6;565.4;574.8;523.4;EDCCDBAADBBACECBBCEBEABEAEEADEDDABCDEBEACACEA;ABCEADBACECCACBEDBBBEDBCDACEEBBDABCCDECABACAB;BBEDA99999CCBDAEABBCAEDCDEADBCEEEBDAADABECDCCABCBD;ABADACBCDEECDACCBBDABDEABCADCAAEDEADACDBECBEB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;200;140;140;160;740;D;C;C;D;4;E;A;C;D;A;A;C;C;B;A;B;A;A;E;B;B;D;A;A;B
190001004739;2019;1501402;Belém;15;PA;19;F;1;3;1;1501402;Belém;15;PA;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;1;1;0;;507;511;;;432.6;392;;;EDCEAABACBECBCEEADBBEEDCECEBCDBCDEBCBABACACAA;ADDDB99999DAADCDBEDACAEEDCCABCCACACECBACECABBBCCDA;;0;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;1;100;180;120;120;0;520;H;H;F;F;7;B;A;B;D;A;A;B;B;B;A;A;A;A;D;B;A;E;A;A;A
190001004740;2019;1501402;Belém;15;PA;24;M;1;3;1;1501402;Belém;15;PA;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;D;B;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
190001004741;2019;1501402;Belém;15;PA;39;M;2;3;1;1501402;Belém;15;PA;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;F;F;5;B;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;B;A;B;B
190001004742;2019;1506807;Santarém;15;PA;45;M;2;1;1;1500404;Alenquer;15;PA;1;13;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;1;1;1;1;504;508;512;516;500.3;553.8;487.6;610.9;AACBAEDAAAADDDBEBADEABDEDBBBEDADEDECBDDBACBEB;ABADADBDCECEACCBCCEABDCDAAEBEABABBEAAADEDCDAC;BBCED99999CEBBDEAECCAEBEDCAABCDEEDACECBEDDBDCAACBD;BBBEAEAADDDDADADDDDCCEADDEEBBCACEBACCBBCDDABB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;20;500;C;C;C;B;4;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;D;A;B;B
190001004743;2019;1501402;Belém;15;PA;21;M;1;3;1;1501402;Belém;15;PA;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;504;507;511;516;464;524.5;442.3;608.2;BCBDAECBEDBEADEACDDDAACEDEBCABCBEADBAAACEDBCD;BEDAABACCADCECEDEACCEABDCDBCAECCDADDBCADEBBCE;BBDCA99999CBADEECDECDECBCADCBCEADCCDAECABADABDCBDC;CADEBDAACCCBABDADDBCBEDCACDBAACACEBEEBADEEBDC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;160;180;140;140;100;720;H;E;F;B;3;D;A;B;C;A;A;B;A;A;A;B;A;A;C;A;B;C;A;B;B
190001004744;2019;1505064;Novo Repartimento;15;PA;20;M;1;4;1;1505064;Novo Repartimento;15;PA;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505064;Novo Repartimento;15;PA;1;1;1;1;504;507;511;516;563.1;569.9;518.5;543.7;EBCADEBEEDBDEDDCAEBBDDAEDAABBECCBBACBCECDADAB;EEACABCBCBECBCDAEECACACEEDDABECDABDAADBCEABAB;BEDBD99999DCBBBDDCCBABEECEDCEEECCECCEDAADDDEEECDDE;BECEABCBCEBBABACDCECACAEAEBAEDEAEBEBCBCECCCBB;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;140;140;120;640;D;D;A;A;4;B;A;B;D;A;B;B;B;A;A;A;A;A;B;A;A;D;A;A;A
190001004745;2019;1501402;Belém;15;PA;21;M;1;1;1;1501402;Belém;15;PA;1;2;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;503;508;512;515;439.6;474.7;343.5;548.7;CACDDCAECCBEEBAABACADEADEBAEABBECCACDADDBCBAC;EBCCABBABAABBCDCBDACECDBDABBDEBADCBECBDAADBAD;99999BDCEAAADABDCABDBAECBCABCAAADDBCCEBDAADAEECBDA;DCBADBBCABCDCEEABDABDCBACCBCDABEAEDAECCBACABA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;140;160;80;620;H;D;F;B;2;C;A;B;C;A;A;B;A;B;B;A;A;A;B;A;A;B;A;A;B
190001004746;2019;1501402;Belém;15;PA;20;F;1;1;1;1501402;Belém;15;PA;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;504;507;511;516;416.7;417.3;504.4;554.3;AECBEACBCBCCDBBA*ADDDBEDABABEBBCEEEBCBDDDDBAC;EDCBABDEDCAEDCCCBBEACDBAAEBAEADEED*ECDBADCEAE;99999CEAEEBDBDADDABEDACEECCCDCCCBAADEBEAACBEACABAA;BADEEBACDDDCDCBBCCBBDDBCDDCEBBABE*EDAACCBC*BD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;140;120;120;100;600;C;E;B;F;4;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
190001004747;2019;1501402;Belém;15;PA;23;M;1;3;1;1501402;Belém;15;PA;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;510;513;518;419.4;411.5;523.6;426.4;CDDBBCDDDBCDBADDEEAEEABABCAEACDBBCDAEEA*DCDEE;CDBCCBDACADBDCCABBCCDABBCDCEEEBCDB.CDBCBABDCE;99999EAACCABECBBCADEEBDBADCBBEADEEDCBAAEDCEBEAACEC;EBCCBCDBBDCACCEECBDBCEECDBADCCCDCBBCDCEEBCBBD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;120;120;120;80;540;C;C;C;B;4;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190001004748;2019;1502806;Curralinho;15;PA;19;F;1;0;1;1501808;Breves;15;PA;2;0;2;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502806;Curralinho;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;A;A;4;A;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;D;A;A;A
190001004749;2019;1508209;Vigia;15;PA;20;M;1;3;1;1508209;Vigia;15;PA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1508209;Vigia;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;C;B;B;6;C;A;C;C;A;B;B;B;B;A;B;A;A;B;A;A;B;A;A;A
190001004750;2019;1504208;Marabá;15;PA;25;F;1;1;1;1304203;Tefé;13;AM;1;8;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;C;1;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
190001004751;2019;1501402;Belém;15;PA;22;F;1;3;1;1501402;Belém;15;PA;1;5;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;506;508;512;517;395;496.2;518.8;452.3;EDDBEBBADCEDBCBCDBBCABAEDBDBABBACBDACAEBDCECB;AAACBBCEEAAEBCEBDBDCEDABCDEDDBCEDADCCDBABAEAC;99999BDBCADDCBEAAEECAEEBBADABDDCBDDABDCBEBECCADDBD;CBBBDCEEBDAEACABABADBCABCBEDBACADEDAACDBBBBEC;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;140;180;0;580;D;D;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;C;A;A;C;A;A;A
190001004752;2019;1501402;Belém;15;PA;29;M;1;3;1;1501402;Belém;15;PA;1;11;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;507;511;518;436.4;449.6;460.7;510.2;DBD*DDADDDBCEDCDEDDABDADACEDAEEBDDEBDCBDDBAAE;ABACCDABAEECBBCCADCAEEBAAADEBAADBCBAAADAEBEBD;DBABD99999CAECBCDEACBCAECBDCEBBDCEDAEEAADBBDABADCA;BCDCAECCDDEBACEEEAEACEEBBCEEDEDAAACACCCADDDDD;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;100;100;100;0;420;D;E;D;B;2;C;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;B
190001004753;2019;1504208;Marabá;15;PA;17;F;1;3;1;1504208;Marabá;15;PA;2;0;2;1;0;15127311;1504208;Marabá;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504208;Marabá;15;PA;1;1;1;1;505;507;511;518;396.5;415.9;461.8;451.3;CCDABCDBAEBDBDEBBEEDDDBEDEDEEABBBACBDECDEEDED;BEBDCAACDADAEEBDABDDBCCACEBBEACDADBCDBEDCABDA;99999DEAECECBDEBBEDCEBEBCBDCEB*CEEBCABEAEDABBBCAEE;BABBACECDACBACEEABCA*CCBEEDEBBABCCABCBBBEECDA;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;140;40;540;B;E;C;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
190001004754;2019;1500800;Ananindeua;15;PA;21;F;1;3;2;;;;;1;1;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;506;508;512;517;438.7;532.5;515.4;401.2;ADEAADBEECEDBEBDDABACCACEEABDECABBAABBBADCBDA;ABADEDAACEAEDCABCBECBDAECCDACCDDDBCBCEBAAAEEC;99999DCAEBDE.BDCEEBECDDCEEDADC.BDBAAADABECBEEAEDEB;BDCCEAEEBECAEECDACCEACEDEDCAAEBBCECAADCBAECBE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;100;100;100;40;480;H;H;F;F;5;B;A;B;B;A;A;B;B;A;A;A;A;A;B;B;A;C;A;A;A
190001004755;2019;1502756;Concórdia do Pará;15;PA;25;F;0;0;1;1508001;Tomé-Açu;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502756;Concórdia do Pará;15;PA;1;1;1;1;503;507;511;515;491.4;449.2;519.6;526.6;CCEEACBADBBAADECDCBABADEAEDDDCAAEDBEEEBBBDABD;BDBCDDCBDADBCDDACBEBCACBDADDEACBDACBCDEACCBDB;99999AEABEECABDDDEEBDAEEBDAECCEACCAACBAADDEDBBEDAE;DCBCDDBCAEBDBDEDEBABAEECBEEBDADCAACACDCBAAAAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;100;80;520;B;C;A;A;3;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
190001004756;2019;1507953;Tailândia;15;PA;15;F;1;3;1;1507953;Tailândia;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1507953;Tailândia;15;PA;0;1;1;0;;510;513;;;486.6;544.6;;;CEBCEABABBDAABAEDBAEAAEAEEDEEEAAEBEADCCBDADEE;99999DDABCABBCCDEAEECEDAEEADDCBBEEACBEBEBAEECDACEE;;1;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;120;120;120;120;160;640;E;E;C;B;5;C;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;C;A;A;A
190001004757;2019;1506807;Santarém;15;PA;25;F;1;3;1;1506807;Santarém;15;PA;1;8;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;1;1;1;1;504;509;514;516;363;361.9;410;361.2;BCBCDDADBADBEEDCCECADACECEDCECEBADABDEBCACDAE;AEBAABEDEBDAEAEAEAEDCEDACBEDCEACBBAEBCEDECCAD;99999DEABEEACDEDECCAEEBDEEABCEACACDBACECDEAEDBCDCA;EACCCCDCEBECBACBBAEBDCEBAACBBAEDCDDEDEDCADCBC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;6;0;0;0;0;0;0;E;E;A;C;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190001004758;2019;1505536;Parauapebas;15;PA;18;F;1;3;1;1501402;Belém;15;PA;2;0;2;1;0;15125432;1505536;Parauapebas;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505536;Parauapebas;15;PA;1;1;1;1;504;510;513;516;402.9;517.6;544.8;587;CBCCDDCBCAEBDCDAACAADEDEBDDBABCDAEEEACBECDBCD;AEACCEDBCCBAAECCEAEECABDBEDEABDCCBCEAEDDDBDCB;99999DEBCBABCCEDBAEECEDDEAACDAADAEDCDDAEDCECEDABBB;DCAEBAAEDEECABCBBDECDEADEDEEABCBEDEDCEBECEDDC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;120;120;100;600;F;D;C;B;5;C;A;B;C;A;A;B;B;A;A;A;A;A;B;B;A;C;A;B;A
190001004759;2019;1500602;Altamira;15;PA;18;F;1;1;1;4113502;Loanda;41;PR;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500602;Altamira;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;C;F;4;E;A;B;D;B;A;B;A;B;A;B;A;B;B;A;A;E;B;B;B
190001004760;2019;1501808;Breves;15;PA;19;F;1;3;1;1501808;Breves;15;PA;1;1;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501808;Breves;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;E;A;B;7;B;A;A;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004761;2019;1501303;Barcarena;15;PA;27;M;1;3;1;1501402;Belém;15;PA;2;0;2;;0;15145450;1500107;Abaetetuba;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500107;Abaetetuba;15;PA;0;1;1;0;;508;512;;;412.8;390;;;AAAAAAAA*CAAAAAEEEEEEEEEEEEEEEABCDEEDCBAABABE;99999BDECDBDBCCCCCCCCCCCCCCCCCBBBBBBBBBDDDDDDDDDDD;;1;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;100;120;120;80;0;420;B;B;A;A;5;B;A;B;A;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A
190001004762;2019;1506807;Santarém;15;PA;31;F;1;1;1;1506807;Santarém;15;PA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;1;1;1;1;506;507;511;517;422.3;439.2;463.3;394.9;DADBACDCAEECDEDCBDAECBCBEBACDCBDEBEBCCCAABCCD;BBCCBEBAAAAAAAAAAAAACACCCCBBBBEEEEEDDBBBBADEC;99999CADDCCCBDEEDBCBACCBDBACEEEAADBACBEAADCAACEDCA;BBBAAAADDDCCEDAAABDBEEDDCCBDCCACBEDADDCBDCADA;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;120;120;0;460;B;B;B;B;3;E;A;C;D;B;A;B;A;A;A;B;A;A;D;B;A;D;A;B;B
